x,phi,count
0.005,0.08726646259971647,2699
0.005,0.2617993877991494,2431
0.005,0.4363323129985824,2068
0.005,0.6108652381980153,1493
0.005,0.7853981633974483,1063
0.005,0.9599310885968811,737
0.005,1.1344640137963142,534
0.005,1.308996938995747,457
0.005,1.4835298641951802,395
0.005,1.658062789394613,390
0.005,1.8325957145940461,414
0.005,2.007128639793479,522
0.005,2.181661564992912,741
0.005,2.356194490192345,1014
0.005,2.530727415391778,1539
0.005,2.705260340591211,1974
0.005,2.879793265790644,2528
0.005,3.0543261909900767,2591
0.005,3.2288591161895095,2453
0.005,3.4033920413889422,2051
0.005,3.577924966588375,1378
0.005,3.752457891787808,971
0.005,3.9269908169872414,615
0.005,4.101523742186675,331
0.005,4.276056667386107,205
0.005,4.4505895925855405,191
0.005,4.625122517784973,166
0.005,4.799655442984406,187
0.005,4.974188368183839,191
0.005,5.148721293383272,266
0.005,5.323254218582705,324
0.005,5.497787143782138,562
0.005,5.672320068981571,860
0.005,5.8468529941810035,1306
0.005,6.021385919380437,1913
0.005,6.19591884457987,2394
0.015,0.08726646259971647,2675
0.015,0.2617993877991494,2598
0.015,0.4363323129985824,2168
0.015,0.6108652381980153,1635
0.015,0.7853981633974483,1162
0.015,0.9599310885968811,770
0.015,1.1344640137963142,547
0.015,1.308996938995747,428
0.015,1.4835298641951802,385
0.015,1.658062789394613,376
0.015,1.8325957145940461,484
0.015,2.007128639793479,580
0.015,2.181661564992912,779
0.015,2.356194490192345,1154
0.015,2.530727415391778,1585
0.015,2.705260340591211,2158
0.015,2.879793265790644,2751
0.015,3.0543261909900767,2797
0.015,3.2288591161895095,2705
0.015,3.4033920413889422,2046
0.015,3.577924966588375,1564
0.015,3.752457891787808,1061
0.015,3.9269908169872414,597
0.015,4.101523742186675,350
0.015,4.276056667386107,239
0.015,4.4505895925855405,155
0.015,4.625122517784973,177
0.015,4.799655442984406,158
0.015,4.974188368183839,218
0.015,5.148721293383272,265
0.015,5.323254218582705,394
0.015,5.497787143782138,642
0.015,5.672320068981571,942
0.015,5.8468529941810035,1344
0.015,6.021385919380437,1996
0.015,6.19591884457987,2423
0.025,0.08726646259971647,2846
0.025,0.2617993877991494,2720
0.025,0.4363323129985824,2157
0.025,0.6108652381980153,1691
0.025,0.7853981633974483,1159
0.025,0.9599310885968811,867
0.025,1.1344640137963142,638
0.025,1.308996938995747,508
0.025,1.4835298641951802,444
0.025,1.658062789394613,455
0.025,1.8325957145940461,503
0.025,2.007128639793479,581
0.025,2.181661564992912,835
0.025,2.356194490192345,1218
0.025,2.530727415391778,1716
0.025,2.705260340591211,2333
0.025,2.879793265790644,2827
0.025,3.0543261909900767,2881
0.025,3.2288591161895095,2706
0.025,3.4033920413889422,2211
