# P(phi|x) [1/rad]: each x column normalized over phi. blank line separates x scans (for surf)
x phi p
0.5150 3.05433 1.01750
0.5150 3.22886 0.62468
0.5150 3.40339 0.16710
0.5150 3.57792 0.02106
0.5150 3.75246 0.00144
0.5150 3.92699 0.00006
0.5150 4.10152 0.00001
0.5150 4.27606 0.00000
0.5150 4.45059 0.00000
0.5150 4.62512 0.00000
0.5150 4.79966 0.00000
0.5150 4.97419 0.00000
0.5150 5.14872 0.00000
0.5150 5.32325 0.00001
0.5150 5.49779 0.00008
0.5150 5.67232 0.00156
0.5150 5.84685 0.02154
0.5150 6.02139 0.17044
0.5150 6.19592 0.64072

0.5250 0.08727 1.04393
0.5250 0.26180 0.73201
0.5250 0.43633 0.24140
0.5250 0.61087 0.04290
0.5250 0.78540 0.00502
0.5250 0.95993 0.00053
0.5250 1.13446 0.00006
0.5250 1.30900 0.00001
0.5250 1.48353 0.00000
0.5250 1.65806 0.00001
0.5250 1.83260 0.00002
0.5250 2.00713 0.00007
0.5250 2.18166 0.00049
0.5250 2.35619 0.00531
0.5250 2.53073 0.04134
0.5250 2.70526 0.23803
0.5250 2.87979 0.71964
0.5250 3.05433 1.01893
0.5250 3.22886 0.62498
0.5250 3.40339 0.16574
0.5250 3.57792 0.02070
0.5250 3.75246 0.00168
0.5250 3.92699 0.00010
0.5250 4.10152 0.00001
0.5250 4.27606 0.00000
0.5250 4.45059 0.00001
0.5250 4.62512 0.00000
0.5250 4.79966 0.00000
0.5250 4.97419 0.00000
0.5250 5.14872 0.00000
0.5250 5.32325 0.00000
0.5250 5.49779 0.00005
0.5250 5.67232 0.00149
0.5250 5.84685 0.02121
0.5250 6.02139 0.16882
0.5250 6.19592 0.63510

0.5350 0.08727 1.03348
0.5350 0.26180 0.73280
0.5350 0.43633 0.23921
0.5350 0.61087 0.04318
0.5350 0.78540 0.00513
0.5350 0.95993 0.00053
0.5350 1.13446 0.00006
0.5350 1.30900 0.00001
0.5350 1.48353 0.00002
0.5350 1.65806 0.00000
0.5350 1.83260 0.00003
0.5350 2.00713 0.00007
0.5350 2.18166 0.00056
0.5350 2.35619 0.00537
0.5350 2.53073 0.04217
0.5350 2.70526 0.23657
0.5350 2.87979 0.72625
0.5350 3.05433 1.02449
0.5350 3.22886 0.62428
0.5350 3.40339 0.16842
0.5350 3.57792 0.02067
0.5350 3.75246 0.00156
0.5350 3.92699 0.00012
0.5350 4.10152 0.00000
0.5350 4.27606 0.00000
0.5350 4.45059 0.00000
0.5350 4.62512 0.00000
0.5350 4.79966 0.00000
0.5350 4.97419 0.00000
0.5350 5.14872 0.00000
0.5350 5.32325 0.00000
0.5350 5.49779 0.00009
0.5350 5.67232 0.00143
0.5350 5.84685 0.02141
0.5350 6.02139 0.16893
0.5350 6.19592 0.63275

0.5450 0.08727 1.03545
0.5450 0.26180 0.72754
0.5450 0.43633 0.23985
0.5450 0.61087 0.04338
0.5450 0.78540 0.00517
0.5450 0.95993 0.00054
0.5450 1.13446 0.00005
0.5450 1.30900 0.00003
0.5450 1.48353 0.00000
0.5450 1.65806 0.00000
0.5450 1.83260 0.00003
0.5450 2.00713 0.00004
0.5450 2.18166 0.00074
0.5450 2.35619 0.00499
0.5450 2.53073 0.04190
0.5450 2.70526 0.23833
0.5450 2.87979 0.72272
0.5450 3.05433 1.03055
0.5450 3.22886 0.62636
0.5450 3.40339 0.16608
0.5450 3.57792 0.02138
0.5450 3.75246 0.00153
0.5450 3.92699 0.00009
0.5450 4.10152 0.00000
0.5450 4.27606 0.00000
0.5450 4.45059 0.00000
0.5450 4.62512 0.00000
0.5450 4.79966 0.00000
0.5450 4.97419 0.00000
0.5450 5.14872 0.00000
0.5450 5.32325 0.00001
0.5450 5.49779 0.00003
0.5450 5.67232 0.00162
0.5450 5.84685 0.02145
0.5450 6.02139 0.16884
0.5450 6.19592 0.63087

0.5550 0.08727 1.03456
0.5550 0.26180 0.73183
0.5550 0.43633 0.23861
0.5550 0.61087 0.04261
0.5550 0.78540 0.00555
0.5550 0.95993 0.00072
0.5550 1.13446 0.00010
0.5550 1.30900 0.00001
0.5550 1.48353 0.00000
0.5550 1.65806 0.00000
0.5550 1.83260 0.00001
0.5550 2.00713 0.00015
0.5550 2.18166 0.00057
0.5550 2.35619 0.00537
0.5550 2.53073 0.04184
0.5550 2.70526 0.23791
0.5550 2.87979 0.72073
0.5550 3.05433 1.02870
0.5550 3.22886 0.62739
0.5550 3.40339 0.16824
0.5550 3.57792 0.02049
0.5550 3.75246 0.00158
0.5550 3.92699 0.00011
0.5550 4.10152 0.00002
0.5550 4.27606 0.00000
0.5550 4.45059 0.00000
0.5550 4.62512 0.00000
0.5550 4.79966 0.00000
0.5550 4.97419 0.00000
0.5550 5.14872 0.00000
0.5550 5.32325 0.00001
0.5550 5.49779 0.00003
0.5550 5.67232 0.00170
0.5550 5.84685 0.02168
0.5550 6.02139 0.16777
0.5550 6.19592 0.63130

0.5650 0.08727 1.02720
0.5650 0.26180 0.72672
0.5650 0.43633 0.23812
0.5650 0.61087 0.04245
0.5650 0.78540 0.00546
0.5650 0.95993 0.00069
0.5650 1.13446 0.00007
0.5650 1.30900 0.00000
0.5650 1.48353 0.00000
0.5650 1.65806 0.00001
0.5650 1.83260 0.00002
0.5650 2.00713 0.00008
0.5650 2.18166 0.00057
0.5650 2.35619 0.00506
0.5650 2.53073 0.04286
0.5650 2.70526 0.23656
0.5650 2.87979 0.72983
0.5650 3.05433 1.03175
0.5650 3.22886 0.63080
0.5650 3.40339 0.16803
0.5650 3.57792 0.02208
0.5650 3.75246 0.00154
0.5650 3.92699 0.00011
0.5650 4.10152 0.00000
0.5650 4.27606 0.00000
0.5650 4.45059 0.00000
0.5650 4.62512 0.00000
0.5650 4.79966 0.00000
0.5650 4.97419 0.00000
0.5650 5.14872 0.00000
0.5650 5.32325 0.00001
0.5650 5.49779 0.00007
0.5650 5.67232 0.00159
0.5650 5.84685 0.02197
0.5650 6.02139 0.16660
0.5650 6.19592 0.62934

0.5750 0.08727 1.02082
0.5750 0.26180 0.72358
0.5750 0.43633 0.23608
0.5750 0.61087 0.04225
0.5750 0.78540 0.00528
0.5750 0.95993 0.00062
0.5750 1.13446 0.00012
0.5750 1.30900 0.00002
0.5750 1.48353 0.00001
0.5750 1.65806 0.00002
0.5750 1.83260 0.00001
0.5750 2.00713 0.00006
0.5750 2.18166 0.00066
0.5750 2.35619 0.00543
0.5750 2.53073 0.04303
0.5750 2.70526 0.24098
0.5750 2.87979 0.73224
0.5750 3.05433 1.03487
0.5750 3.22886 0.63207
0.5750 3.40339 0.16852
0.5750 3.57792 0.02067
0.5750 3.75246 0.00149
0.5750 3.92699 0.00005
0.5750 4.10152 0.00000
0.5750 4.27606 0.00000
0.5750 4.45059 0.00000
0.5750 4.62512 0.00000
0.5750 4.79966 0.00000
0.5750 4.97419 0.00000
0.5750 5.14872 0.00000
0.5750 5.32325 0.00000
0.5750 5.49779 0.00011
0.5750 5.67232 0.00165
0.5750 5.84685 0.02096
0.5750 6.02139 0.16797
0.5750 6.19592 0.63001

0.5850 0.08727 1.01585
0.5850 0.26180 0.72158
0.5850 0.43633 0.23575
0.5850 0.61087 0.04270
0.5850 0.78540 0.00513
0.5850 0.95993 0.00043
0.5850 1.13446 0.00011
0.5850 1.30900 0.00002
0.5850 1.48353 0.00000
0.5850 1.65806 0.00002
0.5850 1.83260 0.00000
0.5850 2.00713 0.00011
0.5850 2.18166 0.00049
0.5850 2.35619 0.00536
0.5850 2.53073 0.04321
0.5850 2.70526 0.24216
0.5850 2.87979 0.73256
0.5850 3.05433 1.04256
0.5850 3.22886 0.63673
0.5850 3.40339 0.16849
0.5850 3.57792 0.02195
0.5850 3.75246 0.00158
0.5850 3.92699 0.00010
0.5850 4.10152 0.00001
0.5850 4.27606 0.00000
0.5850 4.45059 0.00000
0.5850 4.62512 0.00000
0.5850 4.79966 0.00000
0.5850 4.97419 0.00000
0.5850 5.14872 0.00000
0.5850 5.32325 0.00001
0.5850 5.49779 0.00007
0.5850 5.67232 0.00163
0.5850 5.84685 0.02152
0.5850 6.02139 0.16694
0.5850 6.19592 0.62254

0.5950 0.08727 1.01621
0.5950 0.26180 0.71949
0.5950 0.43633 0.23438
0.5950 0.61087 0.04249
0.5950 0.78540 0.00508
0.5950 0.95993 0.00052
0.5950 1.13446 0.00010
0.5950 1.30900 0.00002
0.5950 1.48353 0.00000
0.5950 1.65806 0.00000
0.5950 1.83260 0.00002
0.5950 2.00713 0.00004
0.5950 2.18166 0.00057
0.5950 2.35619 0.00532
0.5950 2.53073 0.04290
0.5950 2.70526 0.24380
0.5950 2.87979 0.73605
0.5950 3.05433 1.04921
0.5950 3.22886 0.63680
0.5950 3.40339 0.16794
0.5950 3.57792 0.02201
0.5950 3.75246 0.00160
0.5950 3.92699 0.00012
0.5950 4.10152 0.00002
0.5950 4.27606 0.00000
0.5950 4.45059 0.00001
0.5950 4.62512 0.00000
0.5950 4.79966 0.00000
0.5950 4.97419 0.00000
0.5950 5.14872 0.00000
0.5950 5.32325 0.00000
0.5950 5.49779 0.00008
0.5950 5.67232 0.00157
0.5950 5.84685 0.02138
0.5950 6.02139 0.16483
0.5950 6.19592 0.61703

0.6050 0.08727 1.01343
0.6050 0.26180 0.71572
0.6050 0.43633 0.23538
0.6050 0.61087 0.04183
0.6050 0.78540 0.00551
0.6050 0.95993 0.00050
0.6050 1.13446 0.00004
0.6050 1.30900 0.00003
0.6050 1.48353 0.00001
0.6050 1.65806 0.00001
0.6050 1.83260 0.00003
0.6050 2.00713 0.00012
0.6050 2.18166 0.00070
0.6050 2.35619 0.00532
0.6050 2.53073 0.04303
0.6050 2.70526 0.24395
0.6050 2.87979 0.73596
0.6050 3.05433 1.04696
0.6050 3.22886 0.64000
0.6050 3.40339 0.17088
0.6050 3.57792 0.02221
0.6050 3.75246 0.00161
0.6050 3.92699 0.00013
0.6050 4.10152 0.00000
0.6050 4.27606 0.00000
0.6050 4.45059 0.00000
0.6050 4.62512 0.00000
0.6050 4.79966 0.00000
0.6050 4.97419 0.00000
0.6050 5.14872 0.00001
0.6050 5.32325 0.00002
0.6050 5.49779 0.00011
0.6050 5.67232 0.00152
0.6050 5.84685 0.02149
0.6050 6.02139 0.16496
0.6050 6.19592 0.61811

0.6150 0.08727 1.00766
0.6150 0.26180 0.71236
0.6150 0.43633 0.23649
0.6150 0.61087 0.04178
0.6150 0.78540 0.00521
0.6150 0.95993 0.00064
0.6150 1.13446 0.00011
0.6150 1.30900 0.00002
0.6150 1.48353 0.00000
0.6150 1.65806 0.00001
0.6150 1.83260 0.00002
0.6150 2.00713 0.00010
0.6150 2.18166 0.00051
0.6150 2.35619 0.00527
0.6150 2.53073 0.04324
0.6150 2.70526 0.24500
0.6150 2.87979 0.73962
0.6150 3.05433 1.05197
0.6150 3.22886 0.64073
0.6150 3.40339 0.17025
0.6150 3.57792 0.02176
0.6150 3.75246 0.00142
0.6150 3.92699 0.00008
0.6150 4.10152 0.00000
0.6150 4.27606 0.00000
0.6150 4.45059 0.00000
0.6150 4.62512 0.00000
0.6150 4.79966 0.00000
0.6150 4.97419 0.00000
0.6150 5.14872 0.00000
0.6150 5.32325 0.00003
0.6150 5.49779 0.00010
0.6150 5.67232 0.00158
0.6150 5.84685 0.02028
0.6150 6.02139 0.16583
0.6150 6.19592 0.61752

0.6250 0.08727 1.00881
0.6250 0.26180 0.71669
0.6250 0.43633 0.23606
0.6250 0.61087 0.04212
0.6250 0.78540 0.00523
0.6250 0.95993 0.00075
0.6250 1.13446 0.00012
0.6250 1.30900 0.00002
0.6250 1.48353 0.00002
0.6250 1.65806 0.00001
0.6250 1.83260 0.00003
0.6250 2.00713 0.00013
0.6250 2.18166 0.00062
0.6250 2.35619 0.00541
0.6250 2.53073 0.04437
0.6250 2.70526 0.24416
0.6250 2.87979 0.73775
0.6250 3.05433 1.05017
0.6250 3.22886 0.64267
0.6250 3.40339 0.16994
0.6250 3.57792 0.02215
0.6250 3.75246 0.00164
0.6250 3.92699 0.00009
0.6250 4.10152 0.00001
0.6250 4.27606 0.00001
0.6250 4.45059 0.00000
0.6250 4.62512 0.00000
0.6250 4.79966 0.00000
0.6250 4.97419 0.00000
0.6250 5.14872 0.00000
0.6250 5.32325 0.00002
0.6250 5.49779 0.00010
0.6250 5.67232 0.00171
0.6250 5.84685 0.02108
0.6250 6.02139 0.16534
0.6250 6.19592 0.61236

0.6350 0.08727 1.00646
0.6350 0.26180 0.71323
0.6350 0.43633 0.23562
0.6350 0.61087 0.04289
0.6350 0.78540 0.00506
0.6350 0.95993 0.00070
0.6350 1.13446 0.00012
0.6350 1.30900 0.00005
0.6350 1.48353 0.00002
0.6350 1.65806 0.00000
0.6350 1.83260 0.00001
0.6350 2.00713 0.00008
0.6350 2.18166 0.00063
0.6350 2.35619 0.00550
0.6350 2.53073 0.04513
0.6350 2.70526 0.24218
0.6350 2.87979 0.74036
0.6350 3.05433 1.04921
0.6350 3.22886 0.63763
0.6350 3.40339 0.17104
0.6350 3.57792 0.02129
0.6350 3.75246 0.00169
0.6350 3.92699 0.00007
0.6350 4.10152 0.00001
0.6350 4.27606 0.00000
0.6350 4.45059 0.00000
0.6350 4.62512 0.00000
0.6350 4.79966 0.00000
0.6350 4.97419 0.00000
0.6350 5.14872 0.00000
0.6350 5.32325 0.00000
0.6350 5.49779 0.00010
0.6350 5.67232 0.00165
0.6350 5.84685 0.02182
0.6350 6.02139 0.16501
0.6350 6.19592 0.62204

0.6450 0.08727 1.01180
0.6450 0.26180 0.71496
0.6450 0.43633 0.23525
0.6450 0.61087 0.04260
0.6450 0.78540 0.00538
0.6450 0.95993 0.00079
0.6450 1.13446 0.00009
0.6450 1.30900 0.00002
0.6450 1.48353 0.00001
0.6450 1.65806 0.00001
0.6450 1.83260 0.00003
0.6450 2.00713 0.00008
0.6450 2.18166 0.00063
0.6450 2.35619 0.00533
0.6450 2.53073 0.04437
0.6450 2.70526 0.24435
0.6450 2.87979 0.73726
0.6450 3.05433 1.04116
0.6450 3.22886 0.64295
0.6450 3.40339 0.16945
0.6450 3.57792 0.02290
0.6450 3.75246 0.00162
0.6450 3.92699 0.00010
0.6450 4.10152 0.00001
0.6450 4.27606 0.00000
0.6450 4.45059 0.00000
0.6450 4.62512 0.00000
0.6450 4.79966 0.00000
0.6450 4.97419 0.00000
0.6450 5.14872 0.00000
0.6450 5.32325 0.00000
0.6450 5.49779 0.00010
0.6450 5.67232 0.00200
0.6450 5.84685 0.02215
0.6450 6.02139 0.16758
0.6450 6.19592 0.61662

0.6550 0.08727 1.01916
0.6550 0.26180 0.71889
0.6550 0.43633 0.23567
0.6550 0.61087 0.04318
0.6550 0.78540 0.00581
0.6550 0.95993 0.00069
0.6550 1.13446 0.00010
0.6550 1.30900 0.00002
0.6550 1.48353 0.00001
0.6550 1.65806 0.00001
0.6550 1.83260 0.00003
0.6550 2.00713 0.00013
0.6550 2.18166 0.00067
0.6550 2.35619 0.00541
0.6550 2.53073 0.04322
0.6550 2.70526 0.24269
0.6550 2.87979 0.73026
0.6550 3.05433 1.04340
0.6550 3.22886 0.63476
0.6550 3.40339 0.16968
0.6550 3.57792 0.02151
0.6550 3.75246 0.00177
0.6550 3.92699 0.00011
0.6550 4.10152 0.00002
0.6550 4.27606 0.00000
0.6550 4.45059 0.00000
0.6550 4.62512 0.00001
0.6550 4.79966 0.00000
0.6550 4.97419 0.00000
0.6550 5.14872 0.00001
0.6550 5.32325 0.00001
0.6550 5.49779 0.00010
0.6550 5.67232 0.00182
0.6550 5.84685 0.02183
0.6550 6.02139 0.16785
0.6550 6.19592 0.62074

0.6650 0.08727 1.02084
0.6650 0.26180 0.72975
0.6650 0.43633 0.24000
0.6650 0.61087 0.04332
0.6650 0.78540 0.00552
0.6650 0.95993 0.00066
0.6650 1.13446 0.00009
0.6650 1.30900 0.00001
0.6650 1.48353 0.00000
0.6650 1.65806 0.00000
0.6650 1.83260 0.00006
0.6650 2.00713 0.00006
0.6650 2.18166 0.00068
0.6650 2.35619 0.00579
0.6650 2.53073 0.04293
0.6650 2.70526 0.24348
0.6650 2.87979 0.72658
0.6650 3.05433 1.02989
0.6650 3.22886 0.62920
0.6650 3.40339 0.16995
0.6650 3.57792 0.02079
0.6650 3.75246 0.00169
0.6650 3.92699 0.00015
0.6650 4.10152 0.00001
0.6650 4.27606 0.00000
0.6650 4.45059 0.00000
0.6650 4.62512 0.00000
0.6650 4.79966 0.00000
0.6650 4.97419 0.00000
0.6650 5.14872 0.00000
0.6650 5.32325 0.00000
0.6650 5.49779 0.00005
0.6650 5.67232 0.00138
0.6650 5.84685 0.02212
0.6650 6.02139 0.16761
0.6650 6.19592 0.62697

0.6750 0.08727 1.02603
0.6750 0.26180 0.73070
0.6750 0.43633 0.24429
0.6750 0.61087 0.04481
0.6750 0.78540 0.00567
0.6750 0.95993 0.00045
0.6750 1.13446 0.00015
0.6750 1.30900 0.00001
0.6750 1.48353 0.00000
0.6750 1.65806 0.00000
0.6750 1.83260 0.00002
0.6750 2.00713 0.00008
0.6750 2.18166 0.00061
0.6750 2.35619 0.00527
0.6750 2.53073 0.04444
0.6750 2.70526 0.24378
0.6750 2.87979 0.72198
0.6750 3.05433 1.02001
0.6750 3.22886 0.62504
0.6750 3.40339 0.16852
0.6750 3.57792 0.02188
0.6750 3.75246 0.00145
0.6750 3.92699 0.00014
0.6750 4.10152 0.00000
0.6750 4.27606 0.00000
0.6750 4.45059 0.00000
0.6750 4.62512 0.00000
0.6750 4.79966 0.00000
0.6750 4.97419 0.00000
0.6750 5.14872 0.00000
0.6750 5.32325 0.00000
0.6750 5.49779 0.00007
0.6750 5.67232 0.00147
0.6750 5.84685 0.02173
0.6750 6.02139 0.16822
0.6750 6.19592 0.63278

0.6850 0.08727 1.02266
0.6850 0.26180 0.73024
0.6850 0.43633 0.24185
0.6850 0.61087 0.04532
0.6850 0.78540 0.00547
0.6850 0.95993 0.00077
0.6850 1.13446 0.00012
0.6850 1.30900 0.00003
0.6850 1.48353 0.00001
0.6850 1.65806 0.00000
0.6850 1.83260 0.00002
0.6850 2.00713 0.00005
0.6850 2.18166 0.00061
0.6850 2.35619 0.00588
0.6850 2.53073 0.04482
0.6850 2.70526 0.24127
0.6850 2.87979 0.73273
0.6850 3.05433 1.02274
0.6850 3.22886 0.62929
0.6850 3.40339 0.16690
0.6850 3.57792 0.02161
0.6850 3.75246 0.00178
0.6850 3.92699 0.00010
0.6850 4.10152 0.00001
0.6850 4.27606 0.00000
0.6850 4.45059 0.00000
0.6850 4.62512 0.00000
0.6850 4.79966 0.00000
0.6850 4.97419 0.00000
0.6850 5.14872 0.00000
0.6850 5.32325 0.00000
0.6850 5.49779 0.00009
0.6850 5.67232 0.00171
0.6850 5.84685 0.02216
0.6850 6.02139 0.16756
0.6850 6.19592 0.62377

0.6950 0.08727 1.01851
0.6950 0.26180 0.71854
0.6950 0.43633 0.24112
0.6950 0.61087 0.04430
0.6950 0.78540 0.00563
0.6950 0.95993 0.00079
0.6950 1.13446 0.00009
0.6950 1.30900 0.00003
0.6950 1.48353 0.00000
0.6950 1.65806 0.00001
0.6950 1.83260 0.00005
0.6950 2.00713 0.00017
0.6950 2.18166 0.00071
0.6950 2.35619 0.00599
0.6950 2.53073 0.04478
0.6950 2.70526 0.24782
0.6950 2.87979 0.73230
0.6950 3.05433 1.02994
0.6950 3.22886 0.62812
0.6950 3.40339 0.17077
0.6950 3.57792 0.02330
0.6950 3.75246 0.00183
0.6950 3.92699 0.00009
0.6950 4.10152 0.00001
0.6950 4.27606 0.00000
0.6950 4.45059 0.00000
0.6950 4.62512 0.00000
0.6950 4.79966 0.00000
0.6950 4.97419 0.00000
0.6950 5.14872 0.00000
0.6950 5.32325 0.00000
0.6950 5.49779 0.00014
0.6950 5.67232 0.00147
0.6950 5.84685 0.02205
0.6950 6.02139 0.16776
0.6950 6.19592 0.62324

0.7050 0.08727 1.00163
0.7050 0.26180 0.71660
0.7050 0.43633 0.23595
0.7050 0.61087 0.04317
0.7050 0.78540 0.00618
0.7050 0.95993 0.00061
0.7050 1.13446 0.00015
0.7050 1.30900 0.00000
0.7050 1.48353 0.00000
0.7050 1.65806 0.00000
0.7050 1.83260 0.00007
0.7050 2.00713 0.00012
0.7050 2.18166 0.00072
0.7050 2.35619 0.00614
0.7050 2.53073 0.04478
0.7050 2.70526 0.24644
0.7050 2.87979 0.74232
0.7050 3.05433 1.03862
0.7050 3.22886 0.64282
0.7050 3.40339 0.17118
0.7050 3.57792 0.02176
0.7050 3.75246 0.00173
0.7050 3.92699 0.00012
0.7050 4.10152 0.00001
0.7050 4.27606 0.00000
0.7050 4.45059 0.00000
0.7050 4.62512 0.00000
0.7050 4.79966 0.00000
0.7050 4.97419 0.00000
0.7050 5.14872 0.00000
0.7050 5.32325 0.00001
0.7050 5.49779 0.00004
0.7050 5.67232 0.00179
0.7050 5.84685 0.02128
0.7050 6.02139 0.16705
0.7050 6.19592 0.61825

0.7150 0.08727 1.00980
0.7150 0.26180 0.71804
0.7150 0.43633 0.23684
0.7150 0.61087 0.04524
0.7150 0.78540 0.00604
0.7150 0.95993 0.00061
0.7150 1.13446 0.00007
0.7150 1.30900 0.00002
0.7150 1.48353 0.00000
0.7150 1.65806 0.00002
0.7150 1.83260 0.00002
0.7150 2.00713 0.00010
0.7150 2.18166 0.00079
0.7150 2.35619 0.00623
0.7150 2.53073 0.04513
0.7150 2.70526 0.24634
0.7150 2.87979 0.74315
0.7150 3.05433 1.03415
0.7150 3.22886 0.63308
0.7150 3.40339 0.17068
0.7150 3.57792 0.02210
0.7150 3.75246 0.00204
0.7150 3.92699 0.00016
0.7150 4.10152 0.00002
0.7150 4.27606 0.00000
0.7150 4.45059 0.00000
0.7150 4.62512 0.00000
0.7150 4.79966 0.00000
0.7150 4.97419 0.00000
0.7150 5.14872 0.00000
0.7150 5.32325 0.00002
0.7150 5.49779 0.00010
0.7150 5.67232 0.00181
0.7150 5.84685 0.02223
0.7150 6.02139 0.16373
0.7150 6.19592 0.62102

0.7250 0.08727 1.00291
0.7250 0.26180 0.71888
0.7250 0.43633 0.23990
0.7250 0.61087 0.04592
0.7250 0.78540 0.00663
0.7250 0.95993 0.00097
0.7250 1.13446 0.00021
0.7250 1.30900 0.00002
0.7250 1.48353 0.00000
0.7250 1.65806 0.00000
0.7250 1.83260 0.00004
0.7250 2.00713 0.00013
0.7250 2.18166 0.00092
0.7250 2.35619 0.00676
0.7250 2.53073 0.04715
0.7250 2.70526 0.25085
0.7250 2.87979 0.73955
0.7250 3.05433 1.03746
0.7250 3.22886 0.63540
0.7250 3.40339 0.17064
0.7250 3.57792 0.02263
0.7250 3.75246 0.00187
0.7250 3.92699 0.00021
0.7250 4.10152 0.00004
0.7250 4.27606 0.00002
0.7250 4.45059 0.00000
0.7250 4.62512 0.00000
0.7250 4.79966 0.00000
0.7250 4.97419 0.00000
0.7250 5.14872 0.00002
0.7250 5.32325 0.00002
0.7250 5.49779 0.00019
0.7250 5.67232 0.00182
0.7250 5.84685 0.02254
0.7250 6.02139 0.16503
0.7250 6.19592 0.61082

0.7350 0.08727 1.00373
0.7350 0.26180 0.70916
0.7350 0.43633 0.23938
0.7350 0.61087 0.04752
0.7350 0.78540 0.00745
0.7350 0.95993 0.00112
0.7350 1.13446 0.00014
0.7350 1.30900 0.00008
0.7350 1.48353 0.00011
0.7350 1.65806 0.00006
0.7350 1.83260 0.00011
0.7350 2.00713 0.00017
0.7350 2.18166 0.00134
0.7350 2.35619 0.00667
0.7350 2.53073 0.04803
0.7350 2.70526 0.24691
0.7350 2.87979 0.73906
0.7350 3.05433 1.03614
0.7350 3.22886 0.63051
0.7350 3.40339 0.17571
0.7350 3.57792 0.02318
0.7350 3.75246 0.00198
0.7350 3.92699 0.00020
0.7350 4.10152 0.00006
0.7350 4.27606 0.00006
0.7350 4.45059 0.00000
0.7350 4.62512 0.00003
0.7350 4.79966 0.00003
0.7350 4.97419 0.00003
0.7350 5.14872 0.00003
0.7350 5.32325 0.00006
0.7350 5.49779 0.00020
0.7350 5.67232 0.00181
0.7350 5.84685 0.02295
0.7350 6.02139 0.16717
0.7350 6.19592 0.61843

0.7450 0.08727 0.99474
0.7450 0.26180 0.72129
0.7450 0.43633 0.24182
0.7450 0.61087 0.04918
0.7450 0.78540 0.00787
0.7450 0.95993 0.00217
0.7450 1.13446 0.00050
0.7450 1.30900 0.00027
0.7450 1.48353 0.00050
0.7450 1.65806 0.00023
0.7450 1.83260 0.00039
0.7450 2.00713 0.00089
0.7450 2.18166 0.00178
0.7450 2.35619 0.00822
0.7450 2.53073 0.04922
0.7450 2.70526 0.24907
0.7450 2.87979 0.72904
0.7450 3.05433 1.03268
0.7450 3.22886 0.62661
0.7450 3.40339 0.17532
0.7450 3.57792 0.02383
0.7450 3.75246 0.00295
0.7450 3.92699 0.00085
0.7450 4.10152 0.00023
0.7450 4.27606 0.00004
0.7450 4.45059 0.00000
0.7450 4.62512 0.00008
0.7450 4.79966 0.00008
0.7450 4.97419 0.00012
0.7450 5.14872 0.00023
0.7450 5.32325 0.00016
0.7450 5.49779 0.00081
0.7450 5.67232 0.00295
0.7450 5.84685 0.02414
0.7450 6.02139 0.16966
0.7450 6.19592 0.61165

0.7550 0.08727 0.98731
0.7550 0.26180 0.70659
0.7550 0.43633 0.24724
0.7550 0.61087 0.05249
0.7550 0.78540 0.01026
0.7550 0.95993 0.00305
0.7550 1.13446 0.00229
0.7550 1.30900 0.00100
0.7550 1.48353 0.00117
0.7550 1.65806 0.00164
0.7550 1.83260 0.00141
0.7550 2.00713 0.00182
0.7550 2.18166 0.00293
0.7550 2.35619 0.01167
0.7550 2.53073 0.05166
0.7550 2.70526 0.24689
0.7550 2.87979 0.73227
0.7550 3.05433 1.01640
0.7550 3.22886 0.63416
0.7550 3.40339 0.17006
0.7550 3.57792 0.02838
0.7550 3.75246 0.00510
0.7550 3.92699 0.00141
0.7550 4.10152 0.00082
0.7550 4.27606 0.00041
0.7550 4.45059 0.00029
0.7550 4.62512 0.00035
0.7550 4.79966 0.00035
0.7550 4.97419 0.00059
0.7550 5.14872 0.00035
0.7550 5.32325 0.00106
0.7550 5.49779 0.00135
0.7550 5.67232 0.00422
0.7550 5.84685 0.02639
0.7550 6.02139 0.16825
0.7550 6.19592 0.60795

0.7650 0.08727 0.96086
0.7650 0.26180 0.69381
0.7650 0.43633 0.24945
0.7650 0.61087 0.05252
0.7650 0.78540 0.01315
0.7650 0.95993 0.00716
0.7650 1.13446 0.00435
0.7650 1.30900 0.00464
0.7650 1.48353 0.00184
0.7650 1.65806 0.00368
0.7650 1.83260 0.00368
0.7650 2.00713 0.00329
0.7650 2.18166 0.00725
0.7650 2.35619 0.01519
0.7650 2.53073 0.05339
0.7650 2.70526 0.24781
0.7650 2.87979 0.74478
0.7650 3.05433 0.99955
0.7650 3.22886 0.61478
0.7650 3.40339 0.17111
0.7650 3.57792 0.02931
0.7650 3.75246 0.00851
0.7650 3.92699 0.00358
0.7650 4.10152 0.00290
0.7650 4.27606 0.00193
0.7650 4.45059 0.00251
0.7650 4.62512 0.00155
0.7650 4.79966 0.00203
0.7650 4.97419 0.00087
0.7650 5.14872 0.00155
0.7650 5.32325 0.00203
0.7650 5.49779 0.00261
0.7650 5.67232 0.00706
0.7650 5.84685 0.02776
0.7650 6.02139 0.16801
0.7650 6.19592 0.61507

0.7750 0.08727 0.97239
0.7750 0.26180 0.67965
0.7750 0.43633 0.23452
0.7750 0.61087 0.05463
0.7750 0.78540 0.01851
0.7750 0.95993 0.00827
0.7750 1.13446 0.00809
0.7750 1.30900 0.00665
0.7750 1.48353 0.00575
