combo_id,trial_id,device_id,m,l,beta_pe,abs_delta_alpha_e_over_p,f,x0,y0,phi0,x_end,y_end,phi_end,T,steps,status,pass_direction
26,659,0,6,0.07680000000000001,0.5,2.0,10.0,0.40870976969599726,-0.09020090878232864,0.6307596514998662,1.4090813989685804,-0.14221612343333673,2.0775314482371887,0.083448,208620,ok,right
26,96,0,6,0.07680000000000001,0.5,2.0,10.0,-0.01956760995090008,0.3794412432574936,5.88863107858369,0.9806121595901282,-0.022433139099107036,0.3705690673498282,0.0958512,239628,ok,right
26,735,0,6,0.07680000000000001,0.5,2.0,10.0,0.19109952580183745,-0.30765459744288487,4.593377614672179,1.1921946460310675,0.040760206566953415,7.099725993365093,0.1078628,269657,ok,right
26,370,0,6,0.07680000000000001,0.5,2.0,10.0,-0.044893537648022175,0.37409593196296737,2.6818346813391094,0.9564950633367948,-0.00019037726807519316,22.731937607298875,0.1103836,275959,ok,right
26,563,0,6,0.07680000000000001,0.5,2.0,10.0,0.6066053153946996,-0.20699533402339304,4.665999422381967,1.6070529308228125,0.5408519463385335,1.8171680962295051,0.1343696,335924,ok,right
26,757,0,6,0.07680000000000001,0.5,2.0,10.0,0.2092459386214614,0.47532380068865626,4.896145696075195,1.209756877537011,0.22962648369937333,14.572312558504697,0.1350996,337749,ok,right
26,191,0,6,0.07680000000000001,0.5,2.0,10.0,0.13926269561052323,-0.030024622716439058,1.4866069098420378,1.1399014461583523,-0.08577887639073742,7.593013077480549,0.1395788,348947,ok,right
26,805,0,6,0.07680000000000001,0.5,2.0,10.0,0.259248641692102,0.5532338908990379,3.801235676883744,1.2595630242247275,0.35896487614590955,-2.830238747248385,0.1417896,354474,ok,right
26,789,0,6,0.07680000000000001,0.5,2.0,10.0,-0.06089771930128336,-0.21833598748724561,0.9385077620553713,0.9400782880163947,0.05710551569003129,-13.235734875673103,0.14852559999999998,371314,ok,right
26,211,0,6,0.07680000000000001,0.5,2.0,10.0,0.6526875961571932,0.039077270184698754,3.8242318991344195,1.6530280837969338,-0.30963424746459434,2.839248730369093,0.15726479999999998,393162,ok,right
26,700,0,6,0.07680000000000001,0.5,2.0,10.0,-0.01905547995120287,-0.5849246907469191,5.912895542553152,0.981087779342792,-0.09726895794832244,2.2695349517280445,0.1608968,402242,ok,right
26,42,0,6,0.07680000000000001,0.5,2.0,10.0,-0.0548895999789238,-0.2193085423944602,2.0393875505516754,0.9462655047650712,-0.02761396600534538,-4.211020150308337,0.1760448,440112,ok,right
26,688,0,6,0.07680000000000001,0.5,2.0,10.0,0.5883904464542866,0.23823777392941667,3.0353876464106615,1.5885894988538536,-0.2157723228968517,-4.570850981357762,0.1802896,450724,ok,right
26,161,0,6,0.07680000000000001,0.5,2.0,10.0,0.6439517866820097,-0.16779458215423257,4.4687690570941605,1.644406191670954,0.19475976878522294,13.32737522696837,0.18510839999999998,462771,ok,right
26,198,0,6,0.07680000000000001,0.5,2.0,10.0,-0.025410841219127178,-0.7096632039990112,3.073016395147656,0.9747076482356604,-0.047696493233970676,5.677714156659878,0.2075588,518897,ok,right
26,414,0,6,0.07680000000000001,0.5,2.0,10.0,-0.03596558496356011,0.04836836083274759,0.5194805685536834,0.9654061565195374,0.08410397770582846,16.13797602396519,0.2043152,510788,ok,right
26,49,0,6,0.07680000000000001,0.5,2.0,10.0,0.619866855069995,0.1415316760308169,5.993080423146712,1.6200968365907176,-0.10643919179327554,-0.18379056102715577,0.2108592,527148,ok,right
26,571,0,6,0.07680000000000001,0.5,2.0,10.0,0.5026720408350229,-0.0034913148002200024,6.03145740327912,1.5028244344999842,-0.09409215806095027,-6.823330501219233,0.2094016,523504,ok,right
26,972,0,6,0.07680000000000001,0.5,2.0,10.0,-0.01776566170156002,-0.6687808465673125,2.1139516877615696,0.9823427050919148,0.07053597672453707,6.847649749728301,0.21346279999999998,533657,ok,right
26,45,0,6,0.07680000000000001,0.5,2.0,10.0,0.5074861854314804,0.18026361886887268,2.8660514203971483,1.507843503701167,-0.16124513309656896,-3.582195139947018,0.22322999999999998,558075,ok,right
26,238,0,6,0.07680000000000001,0.5,2.0,10.0,0.05296484045684338,0.024363421284901453,2.7688313956614574,1.05300362607134,0.07435531698133455,-5.734957053488,0.2259792,564948,ok,right
26,488,0,6,0.07680000000000001,0.5,2.0,10.0,0.4609607756137848,0.36423389224832653,3.6509726871299364,1.4614169298191604,0.16931854230402862,0.08431797330606755,0.23374679999999998,584367,ok,right
26,905,0,6,0.07680000000000001,0.5,2.0,10.0,0.643771499954164,-0.12797194701263645,4.848855726623864,1.643875077303414,0.35270131416458805,15.822813031200011,0.23915599999999998,597890,ok,right
26,107,0,6,0.07680000000000001,0.5,2.0,10.0,0.38535873461514714,-0.2632196227392474,4.904657741973216,1.385672076309487,0.03461864442336854,-12.307556540872886,0.24080359999999998,602009,ok,right
26,192,0,6,0.07680000000000001,0.5,2.0,10.0,-0.09749055095016956,-0.2189310737615332,0.1841960899693501,0.903079815104377,-0.07432601148142486,9.85239056272407,0.2409144,602286,ok,right
26,594,0,6,0.07680000000000001,0.5,2.0,10.0,0.6628586726263166,0.2782406491692446,2.485339947333298,1.663112431408091,-0.3332408706335049,-5.619693579663622,0.24617799999999998,615445,ok,right
26,444,0,6,0.07680000000000001,0.5,2.0,10.0,0.5184246756136418,-0.011011099284235833,0.8332506233873392,1.5185805234967882,-0.5552553384081734,-9.642394829139281,0.24953879999999998,623847,ok,right
26,561,0,6,0.07680000000000001,0.5,2.0,10.0,0.6053063740953804,-0.15675881192195132,1.5221707467843106,1.6053430911014663,0.4646686474820403,-9.165985075356808,0.25019199999999997,625480,ok,right
26,660,0,6,0.07680000000000001,0.5,2.0,10.0,0.6651629043743015,-0.09320256744163852,2.2605070345285934,1.6656475503892312,0.17294908055937064,-11.312265442123554,0.2563564,640891,ok,right
26,34,0,6,0.07680000000000001,0.5,2.0,10.0,-0.07615746501833201,-0.2740094253345468,3.642509951811613,0.9239859657357993,-0.007374038040680314,-13.295992129378977,0.271216,678040,ok,right
26,716,0,6,0.07680000000000001,0.5,2.0,10.0,0.43350852299481635,0.43470593034548,6.031201783214375,1.433840289393318,0.13110385121192777,-17.951844715651017,0.2708056,677014,ok,right
26,272,0,6,0.07680000000000001,0.5,2.0,10.0,0.5125739980489016,0.007097369637552692,5.788963850837885,1.5133630031385275,0.11300671416334225,31.851344898568364,0.2730012,682503,ok,right
26,967,0,6,0.07680000000000001,0.5,2.0,10.0,-0.03417691979557276,0.12640207822813246,1.7870973536065895,0.9661273028288518,-0.03095029362729262,7.663599471704814,0.2795372,698843,ok,right
26,474,0,6,0.07680000000000001,0.5,2.0,10.0,0.6357493581250311,-0.021362256672277532,5.39503160527008,1.6358583138529497,-0.5017782195916096,1.4125918414952685,0.2837376,709344,ok,right
26,679,0,6,0.07680000000000001,0.5,2.0,10.0,0.640693854726851,-0.23699910751468584,4.506472189363813,1.640826115689603,-0.08902342978191653,-3.8557001905336468,0.28064839999999996,701621,ok,right
26,285,0,6,0.07680000000000001,0.5,2.0,10.0,0.0905305054038763,0.1879583435817312,1.542191782797966,1.09101908660425,0.10434061665540202,0.43850314922455214,0.2906368,726592,ok,right
26,420,0,6,0.07680000000000001,0.5,2.0,10.0,0.09642731994390488,-0.17588411159647402,3.1667749626026143,1.0965641295340771,-0.029546842506405945,-3.5880460868067936,0.2895408,723852,ok,right
26,207,0,6,0.07680000000000001,0.5,2.0,10.0,0.010812825709581376,-0.5703320854007882,0.38678977187225044,1.0119978471325808,0.04108345618174514,-10.497718146042963,0.300442,751105,ok,right
26,221,0,6,0.07680000000000001,0.5,2.0,10.0,0.03309285044670105,0.23585444615751283,5.426913201335097,1.0332671652510705,0.2060618935511411,-14.89308663355152,0.3076948,769237,ok,right
26,932,0,6,0.07680000000000001,0.5,2.0,10.0,0.4167924473062158,0.8751356484450152,0.17288866655834953,1.4169311606504214,-0.18365797667580086,6.114970847459666,0.3079404,769851,ok,right
26,33,0,6,0.07680000000000001,0.5,2.0,10.0,0.43677583783864976,1.2476997351435357,0.45183827212338445,1.4371613262446326,0.15963837614990717,8.622798610186347,0.31595799999999996,789895,ok,right
26,867,0,6,0.07680000000000001,0.5,2.0,10.0,-0.051124782860279085,-0.04958120481757179,3.904236012792597,0.9489899556591584,-0.159234156146955,-4.387758186686937,0.3153552,788388,ok,right
26,201,0,6,0.07680000000000001,0.5,2.0,10.0,0.6316065307706595,-0.4272070254461968,4.778418538369388,1.6317140567303472,-0.0429207576167743,27.910888641236504,0.3184764,796191,ok,right
26,290,0,6,0.07680000000000001,0.5,2.0,10.0,0.35033731013536457,-0.4272087052700319,5.7305650271610435,1.3507586603121837,-0.2708147128678771,-10.271740803426342,0.31799,794975,ok,right
26,112,0,6,0.07680000000000001,0.5,2.0,10.0,0.6270954189822078,0.3022236398388033,2.3537046314168757,1.6271890356393746,-0.35618252370616205,0.0788453078355224,0.3203148,800787,ok,right
26,89,0,6,0.07680000000000001,0.5,2.0,10.0,0.06668155547231436,1.6282106514397776,4.715663241205081,1.066906944490057,-0.060787813624099435,-34.29602385917607,0.32742879999999996,818572,ok,right
