x,phi,count
0.005,0.08726646259971647,1321
0.005,0.2617993877991494,1515
0.005,0.4363323129985824,1811
0.005,0.6108652381980153,1871
0.005,0.7853981633974483,2196
0.005,0.9599310885968811,2495
0.005,1.1344640137963142,2709
0.005,1.308996938995747,2872
0.005,1.4835298641951802,2839
0.005,1.658062789394613,3050
0.005,1.8325957145940461,2925
0.005,2.007128639793479,2683
0.005,2.181661564992912,2472
0.005,2.356194490192345,2168
0.005,2.530727415391778,1909
0.005,2.705260340591211,1606
0.005,2.879793265790644,1342
0.005,3.0543261909900767,1210
0.005,3.2288591161895095,954
0.005,3.4033920413889422,856
0.005,3.577924966588375,686
0.005,3.752457891787808,594
0.005,3.9269908169872414,492
0.005,4.101523742186675,484
0.005,4.276056667386107,446
0.005,4.4505895925855405,438
0.005,4.625122517784973,449
0.005,4.799655442984406,438
0.005,4.974188368183839,479
0.005,5.148721293383272,506
0.005,5.323254218582705,513
0.005,5.497787143782138,580
0.005,5.672320068981571,688
0.005,5.8468529941810035,798
0.005,6.021385919380437,940
0.005,6.19591884457987,1103
0.015,0.08726646259971647,1425
0.015,0.2617993877991494,1711
0.015,0.4363323129985824,1884
0.015,0.6108652381980153,2197
0.015,0.7853981633974483,2325
0.015,0.9599310885968811,2649
0.015,1.1344640137963142,2919
0.015,1.308996938995747,3019
0.015,1.4835298641951802,3164
0.015,1.658062789394613,3320
0.015,1.8325957145940461,3105
0.015,2.007128639793479,2904
0.015,2.181661564992912,2529
0.015,2.356194490192345,2389
0.015,2.530727415391778,2079
0.015,2.705260340591211,1807
0.015,2.879793265790644,1530
0.015,3.0543261909900767,1301
0.015,3.2288591161895095,1078
0.015,3.4033920413889422,899
0.015,3.577924966588375,665
0.015,3.752457891787808,551
0.015,3.9269908169872414,521
0.015,4.101523742186675,491
0.015,4.276056667386107,436
0.015,4.4505895925855405,434
0.015,4.625122517784973,406
0.015,4.799655442984406,410
0.015,4.974188368183839,449
0.015,5.148721293383272,472
0.015,5.323254218582705,537
0.015,5.497787143782138,636
0.015,5.672320068981571,714
0.015,5.8468529941810035,846
0.015,6.021385919380437,955
0.015,6.19591884457987,1136
0.025,0.08726646259971647,1499
0.025,0.2617993877991494,1687
0.025,0.4363323129985824,2005
0.025,0.6108652381980153,2305
0.025,0.7853981633974483,2544
0.025,0.9599310885968811,2903
0.025,1.1344640137963142,3025
0.025,1.308996938995747,3242
0.025,1.4835298641951802,3548
0.025,1.658062789394613,3492
0.025,1.8325957145940461,3364
0.025,2.007128639793479,3059
0.025,2.181661564992912,2703
0.025,2.356194490192345,2593
0.025,2.530727415391778,2233
0.025,2.705260340591211,1838
0.025,2.879793265790644,1543
0.025,3.0543261909900767,1399
0.025,3.2288591161895095,1159
0.025,3.4033920413889422,985
0.025,3.577924966588375,777
0.025,3.752457891787808,693
0.025,3.9269908169872414,584
0.025,4.101523742186675,533
0.025,4.276056667386107,537
0.025,4.4505895925855405,520
0.025,4.625122517784973,470
0.025,4.799655442984406,466
0.025,4.974188368183839,505
0.025,5.148721293383272,522
0.025,5.323254218582705,548
0.025,5.497787143782138,665
0.025,5.672320068981571,723
0.025,5.8468529941810035,840
0.025,6.021385919380437,983
0.025,6.19591884457987,1170
0.035,0.08726646259971647,1476
0.035,0.2617993877991494,1780
0.035,0.4363323129985824,2154
0.035,0.6108652381980153,2456
0.035,0.7853981633974483,2700
0.035,0.9599310885968811,3052
0.035,1.1344640137963142,3310
0.035,1.308996938995747,3583
0.035,1.4835298641951802,3745
0.035,1.658062789394613,3724
0.035,1.8325957145940461,3520
0.035,2.007128639793479,3340
0.035,2.181661564992912,2999
0.035,2.356194490192345,2636
0.035,2.530727415391778,2277
0.035,2.705260340591211,2055
0.035,2.879793265790644,1623
0.035,3.0543261909900767,1354
0.035,3.2288591161895095,1306
0.035,3.4033920413889422,1018
0.035,3.577924966588375,895
0.035,3.752457891787808,776
0.035,3.9269908169872414,670
0.035,4.101523742186675,628
0.035,4.276056667386107,599
0.035,4.4505895925855405,562
0.035,4.625122517784973,510
0.035,4.799655442984406,506
0.035,4.974188368183839,512
0.035,5.148721293383272,492
0.035,5.323254218582705,612
0.035,5.497787143782138,630
0.035,5.672320068981571,767
0.035,5.8468529941810035,912
0.035,6.021385919380437,1084
0.035,6.19591884457987,1357
0.045,0.08726646259971647,1679
0.045,0.2617993877991494,1949
0.045,0.4363323129985824,2211
0.045,0.6108652381980153,2518
0.045,0.7853981633974483,2979
0.045,0.9599310885968811,3265
0.045,1.1344640137963142,3602
0.045,1.308996938995747,3818
0.045,1.4835298641951802,4035
0.045,1.658062789394613,3881
0.045,1.8325957145940461,3763
0.045,2.007128639793479,3467
0.045,2.181661564992912,3323
0.045,2.356194490192345,2888
0.045,2.530727415391778,2635
0.045,2.705260340591211,2201
0.045,2.879793265790644,1837
0.045,3.0543261909900767,1564
0.045,3.2288591161895095,1300
0.045,3.4033920413889422,1121
0.045,3.577924966588375,990
0.045,3.752457891787808,868
