combo_id,trial_id,device_id,m,l,beta_pe,abs_delta_alpha_e_over_p,f,x0,y0,phi0,x_end,y_end,phi_end,T,steps,status,pass_direction
42,308,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.6554948009550572,-0.364165165388761,0.8565409316707358,1.6558597945305837,0.3492678639029903,1.649371501593698,0.1157676,289419,ok,right
42,318,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.198044341057539,-0.5666705925569602,1.5051739106150033,1.198644603007573,0.11709936066991529,1.0763625045004095,0.11252759999999999,281319,ok,right
42,935,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.17228354159742595,-0.240735986209498,5.565958870265324,1.1725723864013415,-0.11226228623289936,8.070286860951889,0.1364184,341046,ok,right
42,118,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.2848299046978355,-0.25966928178823284,1.8707305939753183,1.2849633069593014,-0.0016237202200831522,1.243949479356229,0.14677479999999998,366937,ok,right
42,58,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.5345245812088252,0.40708643386064114,1.000884189769673,1.5350090547174133,0.18224262871535166,13.144484005306738,0.1671132,417783,ok,right
42,331,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.3039229791611433,-0.06311502030934396,0.8942765846092909,1.304149560810751,0.7320367803884206,2.7756736535516064,0.17037639999999998,425941,ok,right
42,206,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.33582905624061826,-0.22697346587024092,2.2030895055780437,1.336075940403424,0.14257738889599356,-4.37671599756507,0.1768988,442247,ok,right
42,363,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.6379899226129055,-0.4011164514735598,2.494485736657848,1.6382531253555443,-0.4040910056293679,1.5409245867326014,0.1811352,452838,ok,right
42,630,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.34535755980759864,-0.5318141572274611,6.015881307797936,1.3458096116673988,-0.6703444740515015,6.843962428460681,0.18444839999999998,461121,ok,right
42,316,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,-0.08682523593306542,-0.0765643063560244,0.8151824849939943,0.9132341594724498,0.04816760135505049,-3.4504798140714135,0.1894052,473513,ok,right
42,834,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.34128408245742325,-0.6706302103208558,2.341093566595406,1.3419798011760282,0.35897746678763304,0.9672955651800466,0.197718,494295,ok,right
42,591,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.12180885020643473,-0.21745454794701702,0.024805279913760178,1.122438530235711,0.40111434907418975,2.092466919523735,0.2030604,507651,ok,right
42,121,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,-0.000042636133730411534,0.7801327149279066,1.4674604442920385,1.000983291352266,0.024721127082784386,1.2295187988769667,0.21117799999999998,527945,ok,right
42,81,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.5738475807011127,0.07356223779322464,2.9497206778089886,1.574329440795904,-0.18265509719162026,7.537326856588077,0.2134412,533603,ok,right
42,969,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.031111104413866997,-0.02491586721299709,5.704157234599056,1.0311937482746247,0.13503799963952562,5.728997641074063,0.21357279999999998,533932,ok,right
42,449,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.2925601705908775,0.29443896484733084,5.67941408627904,1.2929198170908454,0.22656062180679448,9.080186251142964,0.2223136,555784,ok,right
42,74,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.2209644066169858,-0.30135005681122945,5.947981246664988,1.22150455853908,-0.1788217045636463,6.6707309447713765,0.2343824,585956,ok,right
42,989,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.06241507474333048,0.41837388970230166,0.1893383581997482,1.0624306733668758,-0.16756522885939956,2.4484883160608426,0.2342048,585512,ok,right
42,506,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.37342270240187647,-0.5109234533291311,0.08037926583334247,1.3742042087270225,0.29033962982885564,1.7074388536396714,0.2405784,601446,ok,right
42,281,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,-0.032776450738310814,0.27785922260161006,4.588270721263855,0.9673737666211519,0.009987855946345528,-5.313487293183235,0.2587056,646764,ok,right
42,72,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.4620022058486939,0.711244390767249,4.173423465073334,1.4620088999491672,0.23255627308525081,-5.196156098629051,0.2813264,703316,ok,right
42,665,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.5580870099365711,0.10601789195081496,1.1004669764210244,1.558281464005719,0.18296150264090277,7.227670749418333,0.2816296,704074,ok,right
42,349,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.5927579449489713,-0.0802245039238962,2.6623723615353696,1.593165100380214,0.17648134710699107,2.561816468221547,0.291122,727805,ok,right
42,910,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.6648703714832664,-0.03426611841344905,1.5931136424121002,1.6652178731383396,0.32697440848800885,2.0647929031656442,0.296784,741960,ok,right
42,828,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.36774116866290574,0.29052156476001073,2.0662738343590297,1.3680960803456796,-0.3550816139169938,-3.796374048775535,0.3254448,813612,ok,right
42,386,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.5465159501880408,-0.4290419833317724,4.967565094842681,1.5471607649931622,0.1290427966332226,-9.948260658910412,0.3283104,820776,ok,right
42,664,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.08904871977865697,-1.1525620096925209,4.372273734179495,1.089433473988251,0.0710107061728509,6.760955813166059,0.32876839999999996,821921,ok,right
42,122,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.19100465383380652,0.6884916477454043,2.0695615613403406,1.191295741761947,0.03013738142651351,2.1613157987002065,0.3431304,857826,ok,right
42,683,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.5543809358030558,-0.06471262465033818,0.6431230004029733,1.5550111604032748,0.2765126564920347,2.08241145983597,0.34871359999999996,871784,ok,right
42,543,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.48148650489747524,-0.3963006875924106,1.2281123237163813,1.4818767786339706,-0.018059404463746678,2.729982429537694,0.3693552,923388,ok,right
42,519,2,6,0.07680000000000001,3.0,0.3333333333333333,10.0,0.19214592278003695,1.0630124667941374,0.5337637662947722,1.1927413900948027,-0.036573896576526106,1.0775378887776768,0.3743612,935903,ok,right
